URL,ASIN,Title,Brand,Fulfillment,BSR,Price,Monthly Sales,Monthly Revenue,Review Count,Reviews Rating,Seller,Number of Active Sellers,Last Year Sales,Size Tier,Length,Width,Height,Weight,Storage Fee (Jan - Sep),Storage Fee (Oct - Dec),Best Sales Period,Age (Month),Number of Images,Variation Count,Sales to Reviews
https://amazon.com/dp/B0BG6QWGSS,B0BG6QWGSS,Local Hive North California Raw Unfiltered Honey 32oz. 100% US honey sourced from American bees and beekeepers.,Local Hive Honey,FBA,35508,21.99,201,4419.99,167,4.6,Local Hive,1,0,Large Standard-Size,2.17,3.74,7.05,2.04,28.74,79.27,10/01/2024,25,9,2,1.2
https://amazon.com/dp/B017WCMQCI,B017WCMQCI,Local Hive North California Raw Unfiltered Honey 16oz. 100% US honey sourced from American bees and beekeepers.,Local Hive Honey,FBA,51479,11.5,201,2311.5,167,4.6,Local Hive,2,0,Large Standard-Size,1.69,2.83,6.06,1.08,14.59,40.25,10/01/2024,107,9,2,1.2
https://amazon.com/dp/B07D1CRBMN,B07D1CRBMN,Altay Honey Buckwheat Raw 35.2oz/1000g,Altay Honey,FBA,46406,22.99,108,2482.92,225,4.5,Goshen Honey DBA Amish Honey,1,885,Large Standard-Size,4.29,4.33,6.81,2.87,63.69,175.7,12/01/2022,77,2,0,0.48
https://amazon.com/dp/B0D7F625DR,B0D7F625DR,"Kelley's Hot Honey – 100% Unfiltered Raw Honey, 12 oz Squeeze Bottle – Infused Chili Pepper Honey – Rich Flavor for BBQ, Fried Chicken, Pizza, Charcuterie Board, Cornbread",Kelley's,Amazon,19798,7.5,326,2445,59,4.3,Amazon,1,0,Large Standard-Size,1.57,2.48,5.28,0.8,N/A,N/A,08/01/2024,4,6,0,5.53
https://amazon.com/dp/B00PYUXLKC,B00PYUXLKC,"Sleeping Bear Farms Bulk RAW Honey 60 lb. Bucket Natural Creamy Spreadable Crystals of Star Thistle, 5 Gallon Pail, Unpasturized, Unfiltered, Unheated",Sleeping Bear Farms,FBM,150385,335,7,2345,29,3.9,SleepingBearFarms,1,0,Extra-large 70+ to 150 lb,12.99,14.49,16.81,72.75,N/A,N/A,-,119,1,0,0.25
https://amazon.com/dp/B000Z93FQC,B000Z93FQC,Y.S. Eco Bee Farms Raw Honey - 22 oz,YS Royal Jelly/Honey Bee,FBM,50838,12.99,160,2078.4,5044,4.7,The Vitamin Shoppe,7,3019,Large Standard-Size,2.8,2.99,5.12,1.48,N/A,N/A,09/01/2023,203,3,2,0.03
https://amazon.com/dp/B00C9HSAQI,B00C9HSAQI,"Possmei Flavored Syrup, Honey, 6.6 Pound",Possmei,FBA,70527,24.99,72,1799.28,267,4.4,STORE DISCOUNT LLC,5,1101,Large Standard-Size,9,5.9,3.1,6.95,82.88,228.63,09/01/2023,131,5,39,0.27
https://amazon.com/dp/B0CKTRCF39,B0CKTRCF39,Local Hive Washington Raw Unfiltered Honey 32oz. 100% US honey sourced from American bees and beekeepers.,Local Hive Honey,FBA,39182,21.99,114,2506.86,2887,4.7,Local Hive,1,0,Large Standard-Size,2.05,3.62,7.17,2.08,26.75,73.8,10/01/2024,13,9,2,0.04
https://amazon.com/dp/B0CKTRZ93L,B0CKTRZ93L,Local Hive Washington Raw Unfiltered Honey 16oz. 100% US honey sourced from American bees and beekeepers.,Local Hive Honey,FBA,37798,11.5,114,1311,2887,4.7,Local Hive,1,0,Large Standard-Size,1.54,3.54,6.22,1.06,17.04,47,10/01/2024,13,9,2,0.04
https://amazon.com/dp/B01BNW6PQG,B01BNW6PQG,Local Hive Wildflower Honey 16oz,Local Hive Honey,FBA,45147,11.99,176,2110.24,1227,4.7,Local Hive,9,0,Large Standard-Size,1.65,2.87,6.06,1.08,14.45,39.86,10/01/2024,104,9,0,0.14
https://amazon.com/dp/B07DMTW9FP,B07DMTW9FP,Sour Honey Organic Honey from Brazil- All-Natural Brazilian Honey - No Artificial Ingredients- Immune Boosting - 8 Ounces,Sour Honey,FBM,189699,498.5,5,2492.5,26,3.7,Sour Honey LLC,1,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10/01/2023,77,3,0,0.18
https://amazon.com/dp/B01N6ZP10J,B01N6ZP10J,"Mountain Ridge Honey, Naturally Healthy 100% Pure Raw Honey, 18 Ounces",MOUNTAIN RIDGE,FBA,41500,12.99,180,2338.2,896,4.2,Golding Brands,2,3696,Large Standard-Size,2.8,2.83,4.41,1.3,17.59,48.53,11/01/2023,93,9,6,0.2
https://amazon.com/dp/B079NN45JT,B079NN45JT,Wild Huckleberry Honey Bear 12.0 oz,Huckleberry Haven,FBA,28122,13.12,173,2269.76,279,4.3,Artisan Owl,7,2167,Large Standard-Size,2.13,2.4,6.57,0.82,16.91,46.65,12/01/2023,81,4,0,0.62
https://amazon.com/dp/B076DL518S,B076DL518S,GINGER TURMERIC HONEY BOMB 5.5oz.,AGATE BAKERY,FBM,49180,15.5,105,1627.5,199,4.4,AGATE SMART HONEY,1,919,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10/01/2023,84,4,2,0.53
https://amazon.com/dp/B01MS8IVB3,B01MS8IVB3,GINGER TURMERIC HONEY BOMB 16oz.,AGATE BAKERY,FBM,49180,34.5,105,3622.5,199,4.4,AGATE SMART HONEY,1,919,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10/01/2023,93,4,2,0.53
https://amazon.com/dp/B081G8XN8Y,B081G8XN8Y,"Center of Eden Raw Manuka Honey UMF 15+, MGO 515+, 100% Natural, Unpasteurized, Glass Jar, 8.8 oz (250g), Certified, New Zealand",Center of Eden,FBA,66666,42.95,55,2362.25,84,4.4,Center of Eden,1,682,Large Standard-Size,4.21,4.21,4.57,1.06,40.78,112.5,03/01/2023,60,9,0,0.65
https://amazon.com/dp/B0B1SDHRST,B0B1SDHRST,Birch & Meadow Granulated Honey (1 lb),BIRCH & MEADOW,FBA,24208,13.99,165,2308.35,115,4.4,Axio Supply,1,2276,Large Standard-Size,2.3,5.5,8,1.05,50.95,140.56,02/01/2024,29,3,3,1.44
https://amazon.com/dp/B09V5QM8JM,B09V5QM8JM,"Egmont Honey Raw Manuka Honey MGO 265+ UMF 10+ 8.8oz(250g) NON-GMO, Kosher, Recycled plastic jar, Traceable 100% Pure Authentic New Zealand Honey, UMF & MGO Certified",Egmont Honey,FBA,47540,19.99,124,2478.76,29,4.3,Egmont Honey Limited,2,0,Large Standard-Size,2.28,2.32,3.31,0.62,8.82,24.32,06/01/2024,35,6,0,4.26
https://amazon.com/dp/B0CBSK25G4,B0CBSK25G4,"Bonne Maman ""Ten Ways to Say I Love You"", 9 Mini Fruit Spreads and 1 Honey",Bonne Maman,FBA,39000,26.9,86,2313.4,84,4.8,Andros North America,1,5209,Large Standard-Size,3.03,10.55,10.55,2.69,169.79,468.4,05/01/2024,15,6,0,1.02
https://amazon.com/dp/B0CZZ774WT,B0CZZ774WT,Bulk Raw & Unfiltered Wildflower Honey - Bulk Honey 5 Gallon - 60 lbs - Raw Honey Bulk,Arvoli,FBM,191086,225,10,2250,1,5,Arvoli Honey,2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09/01/2024,4,4,0,10.24
https://amazon.com/dp/B0BYKQNTF6,B0BYKQNTF6,"HoniLab Lavender & Hemp Infused Creamed Honey - OU Kosher Certified - Natural & Pure Blend - No Added Flavors, Independent Testing for Purity and Potency, Whole Ingredients - 11 Oz. Jar",Honilab,FBM,126867,32.99,70,2309.3,30,4.1,HoniLab,2,484,Large Standard-Size,4.06,4.21,4.41,1.21,N/A,N/A,10/01/2024,19,7,2,2.32
https://amazon.com/dp/B0BYSSC3S1,B0BYSSC3S1,"Hemp Infused Creamed Honey - Natural, Pure, Nutritional - OU Kosher Certified - No Added Flavors, Independent Testing for Purity and Potency - 11 Oz. Jar",Honilab,FBM,126867,32.99,70,2309.3,30,4.1,HoniLab,1,484,Large Standard-Size,4.06,4.13,4.57,1.61,N/A,N/A,10/01/2024,19,7,2,2.32
https://amazon.com/dp/B009KHRE1C,B009KHRE1C,"Mileeven Honey with Jameson Irish Whiskey, 8 Ounce",Mileeven,FBA,38570,12.98,236,3063.28,610,4.7,JF Distributions,2,2364,Large Standard-Size,2.91,3.5,5,0.88,25.64,70.73,03/01/2024,139,3,0,0.39
https://amazon.com/dp/B07Z7CLZC1,B07Z7CLZC1,"HolyHerba Honey 100% Pure, Raw Unfiltered All Natural Santa Yerba and Sage Honey 16 Oz.",Holy Herb,FBM,37869,14.99,152,2278.48,67,4.9,HolyHerb,2,1289,Large Standard-Size,10,4,4,1,N/A,N/A,06/01/2024,22,9,0,2.27
https://amazon.com/dp/B0DBBFNMLW,B0DBBFNMLW,"Fischer’s 100% Pure Clover Honey – Unfiltered Raw Honey, 32 oz Squeeze Bottle – All-Natural Sweetener – Rich Flavor Profile, Packed with Nutrients",Fischer's,Amazon,43107,11.96,189,2260.44,27,4.9,Amazon,1,0,Large Standard-Size,2.5,3.6,7.1,2.2,N/A,N/A,10/01/2024,3,8,0,7.89
https://amazon.com/dp/B00M3DRE3I,B00M3DRE3I,"Kauffman’s Downey Original Honey Butter, All-natural spread to use as a marinade, or an excellent topping on croissants, ice cream, muffins and baked goods. 8 oz container",Downey's,FBA,24390,8.31,276,2293.56,937,3.8,JF Distributions,3,3173,Large Standard-Size,2.05,3.66,3.74,0.55,14.13,38.97,07/01/2024,123,8,3,0.29
https://amazon.com/dp/B01DAMG7VA,B01DAMG7VA,Cinnamon Raw Honey - Untreated Unprocessed Creamy Raw Honey w/Certified Organic Cinnamon - Sleeping Bear Farms,Sleeping Bear Farms,FBA,38990,17,132,2244,140,4.3,SleepingBearFarms,1,1212,Large Standard-Size,3.31,3.62,3.74,1.43,22.56,62.24,10/01/2024,103,7,0,0.94
https://amazon.com/dp/B0005Z5WG2,B0005Z5WG2,Golden Blossom Genuine Natural Pure Honey (732674) 16 oz,Golden Blossom Honey,FBA,49906,13.99,154,2154.46,172,4.6,Zulera,5,1264,Large Standard-Size,1.81,2.99,6.26,1.06,17.06,47.05,09/01/2024,161,5,0,0.89
https://amazon.com/dp/B001BKTITW,B001BKTITW,Unfiltered Raw Buckwheat Honey 80 oz. (5 lb.) bottle,Sand'ts Honey Co.,FBM,108951,54.99,40,2199.6,65,4.4,Nuts To You Inc.,1,462,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06/01/2023,58,1,0,0.62
https://amazon.com/dp/B0BSFMTYRJ,B0BSFMTYRJ,"Royal Yemeni Honey | Authentic Sidr Honey | Gluten Free Non GMO | 100% Pure, Raw and Unprocessed Yemeni Sidr Honey (16oz/453g)",Sidr Shabwah 100 % Pure & Raw Yemeni Honey,FBM,77206,129.99,17,2209.83,15,4.7,Sidr Shabwah Honey,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08/01/2024,21,7,4,1.11
https://amazon.com/dp/B08N12X48G,B08N12X48G,"Egmont Honey Raw Manuka Honey MGO 50+ 17.6oz (500g) NON-GMO, Kosher, Recycled plastic jar, Traceable 100% Pure Authentic New Zealand Honey, MGO Certified",Egmont Honey,FBA,65133,19.89,112,2227.68,158,4.5,Egmont Honey Limited,1,935,Large Standard-Size,2.56,2.6,4.45,1.19,14.91,41.14,10/01/2024,48,6,0,0.71
https://amazon.com/dp/B0797M1GRJ,B0797M1GRJ,"Organic Honey In The Raw, 16 oz., Pure Raw Honey Sourced from Brazil, Hand Harvested and Unfiltered, USDA Organic, Non-GMO Project Verified and Kosher",IN THE RAW,Amazon,48996,13.89,145,2014.05,371,4.2,Amazon,1,2591,Large Standard-Size,2.24,3.74,6.18,1.08,N/A,N/A,01/01/2024,81,6,2,0.39
https://amazon.com/dp/B076SHF87S,B076SHF87S,"Kirkland Signature Organic Raw Honey, 24 oz, 3-count",KIRKLAND,FBM,54561,25.38,86,2182.68,13,3.9,51neverthelessonline,21,1017,Large Standard-Size,3.27,7.01,8.19,4.81,N/A,N/A,08/01/2024,81,2,0,6.64
https://amazon.com/dp/B08P21TRWL,B08P21TRWL,"Melora Manuka Honey New Zealand Raw Honey | Pure, Unfiltered, Unpasteurized Honey | Organic Squeeze Bottle | UMF 8+ | MGO 185+ | 12 oz",MELORA,FBA,73612,22.5,72,1620,301,4.4,MELORA MANUKA,1,0,Large Standard-Size,2.32,2.36,3.23,0.62,8.9,24.56,02/01/2024,44,6,5,0.24
https://amazon.com/dp/B08P1ZQNZS,B08P1ZQNZS,Melora Raw Manuka Honey from New Zealand | UMF 15+ | MGO 525+ | 8.8 Oz Jar | Safe for Skin Care | Edible & Healthy Sugar Alternative | Traceable from Hive to Hand Manuka Honey,MELORA,FBM,73612,45,72,3240,303,4.5,USTradeEnt,5,0,Large Standard-Size,2.32,2.36,3.31,0.62,N/A,N/A,02/01/2024,44,6,5,0.24
https://amazon.com/dp/B08P1YPMD5,B08P1YPMD5,Melora Raw Manuka Honey from New Zealand | UMF 8+ | MGO 185+ | 8.8 Oz Jar | Safe for Skin Care | Edible & Healthy Sugar Alternative | Traceable from Hive to Hand Manuka Honey,MELORA,FBM,75088,19.5,72,1404,303,4.5,Scarlett’s Store,4,0,Large Standard-Size,2.32,2.36,3.31,0.62,N/A,N/A,02/01/2024,44,6,5,0.24
https://amazon.com/dp/B08P1YTCHL,B08P1YTCHL,"Melora Manuka Honey New Zealand Raw Honey | Pure, Unfiltered, Unpasteurized Honey | Organic Squeeze Bottle | UMF 10+ | MGO 265+ | 12 oz",MELORA,FBA,75088,34,72,2448,303,4.5,MELORA MANUKA,4,0,Large Standard-Size,1.81,2.17,5.59,0.83,11.04,30.45,02/01/2024,44,6,5,0.24
https://amazon.com/dp/B08P1YRQX5,B08P1YRQX5,Melora Raw Manuka Honey from New Zealand | UMF 10+ | MGO 265+ | 8.8 Oz Jar | Safe for Skin Care | Edible & Healthy Sugar Alternative | Traceable from Hive to Hand Manuka Honey,MELORA,FBA,73612,26,72,1872,303,4.5,MELORA MANUKA,2,0,Large Standard-Size,2.32,2.36,3.31,0.64,9.12,25.17,02/01/2024,44,6,5,0.24
https://amazon.com/dp/B0BZT86CCY,B0BZT86CCY,HONEY FEAST Propolis Infused Raw Manuka Honey | New Zealand Manuka Honey Blend with Propolis | Bulk Honey | MGO182 | Patent Pending Formula | 3lb Jar,Honey Feast,FBA,68074,29.99,71,2129.29,18,3.9,Honey Feast,1,217,Large Standard-Size,3.82,3.98,8.19,1.23,62.69,172.94,10/01/2024,18,8,0,3.97
https://amazon.com/dp/B0CCQ8W5XD,B0CCQ8W5XD,"BRONCOSOL PLUS - honey with Zaffron, Eucalyptus, Mint and more Extracts, 12oz",J&D Bees Products,FBM,31541,12.99,165,2143.35,18,4.4,Broncosol Store,1,1282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10/01/2024,15,4,0,9.14
https://amazon.com/dp/B0B5JMJPDW,B0B5JMJPDW,"BeeMax Wildflower Honey Spoon - Easy to Stir Pure Natural Crystalized Wildcrafted Honey - Healthy Sugar Alternative, Disposable and Individually Wrapped Spoons, Gluten Free (3 Pieces)",Towels Beyond,FBA,59680,21.99,91,2001.09,138,4.4,AKTIM Enterprise LLC,3,1059,Large Standard-Size,2.76,3.82,9.33,0.66,49.53,136.62,12/01/2022,28,7,2,0.66
https://amazon.com/dp/B0B3SG41X4,B0B3SG41X4,"BeeMax Wildflower Natural Raw Honey Spoon - Easy to Stir Pure Crystalized Wildcrafted Honey - No Sugar Added, Disposable and Individually Wrapped Spoons, Gluten Free (120 Pieces)",Towels Beyond,FBA,64566,52.99,91,4822.09,138,4.4,AKTIM Enterprise LLC,2,1059,Large Standard-Size,6.46,7.24,9.57,3.28,225.35,621.66,12/01/2022,28,7,2,0.66
https://amazon.com/dp/B00D1W8XX0,B00D1W8XX0,Kevala Organic Raw Oaxaca Honey – 8 lb – 3.6 kg – Raw Honey Organic Unfiltered – Organic Honey - Raw Honey Organic Unfiltered – Organic Raw Honey – Sweetener – Pure Honey,kevala,FBA,143533,48.18,43,2071.74,213,3.8,Avani Organics,1,513,Large Standard-Size,7.4,7.4,7.8,8.75,215.05,593.23,11/01/2023,137,4,0,0.2
https://amazon.com/dp/B00060055O,B00060055O,"Dutch Gold Honey Buckwheat, 16 oz",Heywood,FBA,42994,14.28,150,2142,664,4.5,Spring Mount Supply,5,982,Large Standard-Size,1.85,3.27,5.79,1.06,17.63,48.65,10/01/2023,240,3,0,0.23
https://amazon.com/dp/B00II552YS,B00II552YS,"Gunter's Gunters Honey, Orange Blossom, 16 Ounce",Gunter's,FBA,41134,12.77,161,2055.97,334,4.5,Diya Mall,7,2440,Large Standard-Size,2.6,3.94,7.76,1.54,40.02,110.41,01/01/2024,177,7,4,0.48
https://amazon.com/dp/B00DAI200W,B00DAI200W,"Gunter's Pure Honey (Wild Flower, 1 Lb)",Gunter's,FBA,41134,12.06,161,1941.66,334,4.5,Cypress Lane,4,2440,Large Standard-Size,2.64,4.06,8.23,1.57,44.41,122.52,01/01/2024,137,1,4,0.48
https://amazon.com/dp/B009CXA19G,B009CXA19G,Attiki Honey From Greece - 270g (9.5 Oz),Attiki,FBA,35687,12.99,159,2065.41,69,4.7,Egourmet,4,1543,Large Standard-Size,1.73,2.13,4.92,0.64,9.13,25.18,09/01/2023,121,2,0,2.31
https://amazon.com/dp/B00J2JYBIC,B00J2JYBIC,"Gourmet Hawaiian Raw Honey Gift Set, Single Floral Variety Sampler by Big Island Bees (4.5 oz Each Glass Jar)",Big Island Bees,FBA,68937,30.64,72,2206.08,96,4.6,VerSure,4,637,Large Standard-Size,3.27,4.92,10.98,1.65,88.94,245.35,12/01/2023,100,5,0,0.75
https://amazon.com/dp/B00MFBWFBO,B00MFBWFBO,"REALLY RAW Raw Honey, 8 OZ",Really Raw,FBA,60993,9.99,78,779.22,373,4.1,HAVE A GREAT DAY!,11,1419,Large Standard-Size,3.5,3.66,5.31,0.86,34.25,94.47,03/01/2024,193,4,2,0.21
https://amazon.com/dp/B08G5C3SWY,B08G5C3SWY,Kevala Organic Raw Oaxaca Honey – 3 lb – 1360 g – Raw Honey Organic Unfiltered – Organic Honey - Raw Honey Organic Unfiltered – Organic Raw Honey – Sweetener – Pure Honey,kevala,FBA,69273,21.98,91,2000.18,433,3.7,Avani Organics,1,1839,Large Standard-Size,4.92,5.04,7.32,2.93,91.39,252.1,01/01/2024,50,6,0,0.21
https://amazon.com/dp/B09JCF9464,B09JCF9464,"Mikes Hot Honey - Extra Hot, 12 Ounce -- 6 per case",Mikes Hot Honey,Amazon,66501,55.4,35,1939,26,4.5,Amazon,8,345,Large Standard-Size,4.49,6.65,7.8,5.29,N/A,N/A,05/01/2023,36,1,0,1.35
https://amazon.com/dp/B07FM3GFBR,B07FM3GFBR,"Egmont Honey MGO 263+ / UMF 10+ - NON-GMO, Kosher, Recycled plastic jar, Traceable 100% Pure & Raw Authentic New Zealand Honey (500g)",Egmont Honey,FBM,153661,49.27,48,2364.96,265,4.5,MVTRADINGONLINE(USA),3,285,Large Standard-Size,2.56,2.56,4.41,1.19,N/A,N/A,12/01/2022,71,6,0,0.18
https://amazon.com/dp/B07DKJMZY1,B07DKJMZY1,"EISELES Raw Honey, 16 OZ",Eiseles,FBA,103665,20.95,42,879.9,88,5,Prime Hawk,2,308,Large Standard-Size,2.1,3.25,5.6,1.52,19.24,53.08,01/01/2024,64,6,3,0.47
https://amazon.com/dp/B07DKG6L29,B07DKG6L29,Eisele's Raw Honey - 2 Pound Glass Jar,Eiseles,FBM,123395,39.96,42,1678.32,89,5,Eisele's Raw Honey,1,308,Large Standard-Size,2.65,3.95,6.6,2.78,N/A,N/A,01/01/2024,63,6,3,0.47
https://amazon.com/dp/B07H5TZDQB,B07H5TZDQB,"EISELES Raw Local Honey, 80 OZ",Eiseles,FBM,116220,69.96,42,2938.32,88,5,Eisele's Raw Honey,1,308,Large Standard-Size,4.65,4.7,8.3,6.52,N/A,N/A,01/01/2024,63,6,3,0.47
https://amazon.com/dp/B00DZO2XSK,B00DZO2XSK,ManukaGuard® Medical Grade Manuka Honey MGO 400+ | 100% Authentic New Zealand Manuka Honey | Healing Honey for Immunity Boost | 8.8 oz,ManukaGuard,FBA,67175,53.84,35,1884.4,50,4.2,A2Z CENTRAL,7,256,Large Standard-Size,2.32,2.56,3.31,0.62,9.9,27.3,04/01/2024,136,11,0,0.69
https://amazon.com/dp/B08QHDWFZ8,B08QHDWFZ8,Manuka Emporium Raw Manuka Honey Lozenges MGO263+ (UMF 10+ Equiv.) 16 x 0.1oz Lozenges | No Added Sugars | Soothes the Throat & Helps Manage Coughs| Harvested & Packed in New Zealand,Manuka Emporium,FBA,68870,13.99,139,1944.61,111,4.1,Manuka Emporium,1,1520,Large Standard-Size,0.94,2.24,4.45,0.11,4.72,13.01,09/01/2023,46,5,0,1.25
https://amazon.com/dp/B00XM15VT4,B00XM15VT4,Heavenly Organics - 100% Organic Raw White Honey - 22 oz.,Heavenly Organics,FBM,61363,19.39,110,2132.9,32,3.8,iHerb LLC,2,797,Large Standard-Size,4.25,4.25,7.76,0.78,N/A,N/A,10/01/2024,113,2,0,3.44
https://amazon.com/dp/B006ZXNC7E,B006ZXNC7E,Steens Manuka Honey - MGO 85+ - Pure & Raw 100% Certified multifloral Manuka Honey - Bottled and Sealed in New Zealand-17.6oz,Steens,FBA,96407,23.9,80,1912,698,4.5,Steens Honey,1,580,Large Standard-Size,2.32,2.36,5.35,1.19,14.75,40.68,10/01/2024,147,8,4,0.11
https://amazon.com/dp/B0C2KHK6M4,B0C2KHK6M4,Steens Manuka Honey - MGO 85+ - Pure & Raw 100% certified multifloral Manuka Honey - Bottled and Sealed in New Zealand - 7.9oz,Steens,FBA,83641,16.95,80,1356,698,4.5,Steens Honey,2,580,Large Standard-Size,2.2,2.24,3.31,0.77,8.21,22.66,10/01/2024,18,9,4,0.11
https://amazon.com/dp/B0946C9C7K,B0946C9C7K,Steens Manuka Honey - MGO 85+ - Pure & Raw 100% Certified multifloral Manuka Honey - Bottled and Sealed in New Zealand - 4 x 7.9 oz,Steens,FBA,89598,49.9,80,3992,697,4.5,Steens Honey,1,580,Large Standard-Size,2.76,3.46,10.24,2.25,49.21,135.74,10/01/2024,42,9,4,0.11
https://amazon.com/dp/B000OQ2DJ6,B000OQ2DJ6,"YS Organic Bee Farms - Organic Honey, 16 oz gel",YS Eco Bee Farms,FBM,75480,22.89,92,2105.88,1108,4.7,Online Shop 24/7,4,1553,Large Standard-Size,6.3,4.5,4.2,1.55,N/A,N/A,02/01/2024,240,4,0,0.08
https://amazon.com/dp/B01N5XMNTT,B01N5XMNTT,"Sourwood Honey pure, natural and raw Pint Jar (22oz)",Julia's Pantry,FBA,100430,35.95,52,1869.4,117,4.5,Julia's Southern Pantry,1,722,Large Standard-Size,4.8,6.57,8.07,2.29,128.13,353.47,05/01/2023,93,1,0,0.45
https://amazon.com/dp/B00MW1BJGY,B00MW1BJGY,"Stakich Cinnamon Enriched Raw Honey - Unprocessed, Unheated - 5 Pound (80 Ounce)",Stakich,FBA,74518,49.95,56,2797.2,305,4.2,Stakich Inc,1,857,Large Standard-Size,5.08,5.12,6.22,5.47,81.45,224.69,11/01/2022,122,3,2,0.18
https://amazon.com/dp/B001LR2CRK,B001LR2CRK,"Stakich Cinnamon Enriched Raw Honey - Pure, Unprocessed, Unheated - 40 Ounce",Stakich,FBA,74518,28.95,56,1621.2,305,4.2,Stakich Inc,1,857,Large Standard-Size,3.8,4,5.8,2.69,44.39,122.44,11/01/2022,191,4,2,0.18
https://amazon.com/dp/B004DP4QOO,B004DP4QOO,"Browning's 40 oz Creamed Raw Clover Honey | 100% Pure, Natural & Unfiltered | Premium Old-Fashioned Honey - Product of the USA",Browning's,FBA,59199,20.99,88,1847.12,8,4.5,"Browning’s Honey Co., Inc",2,0,Large Standard-Size,5,5,5,2.8,62.93,173.61,10/01/2024,11,4,0,21.9
